3300009517-bin.10	0.052156705	0.078669325	0.06463598
3300009517-bin.12	0.039685532	0.0008299308	0.23969424
3300009517-bin.13	0.074246086	0.032589313	0.11983597
3300009517-bin.15	7.9863005	6.423441	11.245338
3300009517-bin.18	0.07257582	0.13168333	0.51944464
3300009517-bin.19	0.2605254	0.5856822	0.06315966
3300009517-bin.1	0.14094116	0.10038565	0.3153198
3300009517-bin.22	0.03151685	0.07664189	0.10136275
3300009517-bin.25	0.08298012	0.17255385	0.12418352
3300009517-bin.28	0.03853843	0.71002674	0.16415854
3300009517-bin.29	0.19703917	0.05800114	0.28960535
3300009517-bin.31	0.029681943	0.01402441	0.05397619
3300009517-bin.35	0.02762622	0.2505432	0.3737453
3300009517-bin.38	0.0076342607	0.0045642937	0.16974875
3300009517-bin.3	0.07366926	0.03387291	0.18703544
3300009517-bin.44	0.07855221	0.04146666	0.03327581
3300009517-bin.45	0.08583394	0.082465775	0.0999185
3300009517-bin.46	0.047182046	0.014884266	0.054676887
3300009517-bin.47	0.025208848	0.9474562	0.08140351
3300009517-bin.48	0.01415765	0.028010665	0.16325833
3300009517-bin.49	0.053105306	0.052044578	1.0046496
3300009517-bin.50	0.087867655	1.0114981	0.11226781
3300009517-bin.51	0.42891687	0.91072774	0.2702507
3300009517-bin.53	0.18531059	0.0014694028	0.4646071
3300009517-bin.5	0.028616592	0.014661557	0.11946352
3300009517-bin.6	0.008812096	0.00025698807	0.20677821
3300026286-bin.11	0.07641917	0.13647442	0.54588276
3300026286-bin.17	0.08109914	0.16751254	0.120172314
3300026286-bin.18	0.4715658	0.92872	0.29047748
3300026286-bin.1	8.296386	6.9338408	11.715456
3300026286-bin.20	0.09084696	0.044464752	0.033366874
3300026286-bin.22	0.17952828	0.05793935	0.2654154
3300026286-bin.23	0.14092505	0.09989075	0.3139155
3300026286-bin.26	0.076160565	0.03413026	0.18735182
3300026286-bin.28	0.07640905	0.03267397	0.119673714
3300026286-bin.31	4.836692	2.7957969	0.044310387
3300026286-bin.35	0.10219714	0.0074801007	0.0009444108
3300026286-bin.36	1.4557128	0.16367309	0.043923445
3300026286-bin.37	0.08298719	0.083301075	0.08930173
3300026286-bin.38	0.227632	0.007021241	0.006386991
3300026286-bin.3	0.18345611	0.0014742643	0.4606474
3300026286-bin.40	0.13888752	0.32031575	0.007036131
3300026286-bin.41	0.2237182	0.0074971123	0.002144961
3300026286-bin.7	0.23800215	0.542531	0.05731143
